STATE_CODE,SHRP_ID,YEAR,MEAN_ANN_TEMP_AVG,FREEZE_INDEX_YR,FREEZE_THAW_YR
1,1021,1972,17.799999237060547,5,33
1,1021,1973,17.899999618530273,1,44
1,1021,1974,17.700000762939453,0,28
1,1021,1975,17.5,5,35
1,1021,1976,16.0,12,55
1,1021,1977,17.399999618530273,44,55
1,1021,1978,17.100000381469727,13,61
1,1021,1979,16.799999237060547,12,43
1,1021,1980,17.5,7,44
1,1021,1981,17.0,19,48
1,1021,1982,17.899999618530273,22,31
1,1021,1983,16.200000762939453,38,48
1,1021,1984,17.399999618530273,6,45
1,1021,1985,17.600000381469727,23,59
1,1021,1986,18.200000762939453,8,38
1,1021,1987,17.600000381469727,3,38
1,1021,1988,16.799999237060547,5,55
1,1021,1989,17.100000381469727,32,36
1,1021,1990,18.5,2,24
1,1021,1991,17.899999618530273,3,35
1,1021,1992,16.799999237060547,1,36
1,1021,1993,17.399999618530273,5,41
1,1021,1994,17.899999618530273,9,36
1,1021,1995,17.899999618530273,5,53
1,1021,1996,17.0,40,52
1,1021,1997,17.299999237060547,6,35
1,1021,1998,18.799999237060547,0,24
1,1021,1999,18.100000381469727,8,39
1,1021,2000,17.899999618530273,17,54
1,1021,2001,17.5,6,43
1,1021,2002,17.799999237060547,3,49
1,1021,2003,17.5,11,48
1,1021,2004,17.899999618530273,2,42
1,1021,2005,17.700000762939453,0,41
1,1021,2006,18.299999237060547,0,36
1,1021,2007,18.399999618530273,1,41
1,1021,2008,17.799999237060547,5,56
1,1021,2009,17.799999237060547,6,42
1,1021,2010,17.600000381469727,27,70
1,1021,2011,18.0,8,48
1,1021,2012,18.299999237060547,1,29
1,4125,1972,18.299999237060547,4,28
1,4125,1973,18.399999618530273,1,38
1,4125,1974,18.200000762939453,0,25
1,4125,1975,18.200000762939453,3,32
1,4125,1976,16.600000381469727,8,52
1,4125,1977,18.0,36,47
1,4125,1978,17.700000762939453,5,51
1,4125,1979,17.399999618530273,5,39
1,4125,1980,17.899999618530273,3,41
1,4125,1981,17.600000381469727,13,41
1,4125,1982,18.600000381469727,21,26
1,4125,1983,16.899999618530273,32,36
1,4125,1984,18.100000381469727,4,39
1,4125,1985,18.200000762939453,23,54
1,4125,1986,18.700000762939453,6,36
1,4125,1987,18.100000381469727,2,35
1,4125,1988,17.399999618530273,4,53
1,4125,1989,17.700000762939453,29,32
1,4125,1990,19.100000381469727,1,22
1,4125,1991,18.399999618530273,2,37
1,4125,1992,17.399999618530273,0,31
1,4125,1993,17.899999618530273,3,33
1,4125,1994,18.399999618530273,5,32
1,4125,1995,18.299999237060547,3,44
1,4125,1996,17.399999618530273,32,46
1,4125,1997,17.700000762939453,5,31
1,4125,1998,19.200000762939453,0,23
1,4125,1999,18.399999618530273,7,33
1,4125,2000,18.200000762939453,14,48
1,4125,2001,17.799999237060547,5,39
1,4125,2002,18.200000762939453,2,43
1,4125,2003,17.700000762939453,9,47
1,4125,2004,18.5,1,40
1,4125,2005,18.0,0,41
1,4125,2006,18.5,0,37
1,4125,2007,18.700000762939453,2,40
1,4125,2008,18.0,3,50
1,4125,2009,18.0,2,40
1,4125,2010,17.799999237060547,22,69
1,4125,2011,17.600000381469727,9,53
1,4125,2012,17.899999618530273,3,32
1,4126,1948,17.700000762939453,5,22
1,4126,1949,16.799999237060547,9,59
1,4126,1950,16.100000381469727,37,72
1,4126,1951,16.100000381469727,54,63
1,4126,1952,16.200000762939453,9,67
1,4126,1953,16.5,17,63
1,4126,1954,15.699999809265137,13,77
1,4126,1955,15.600000381469727,47,82
1,4126,1956,16.0,8,79
1,4126,1957,15.899999618530273,33,59
1,4126,1958,14.600000381469727,109,78
1,4126,1959,15.699999809265137,54,70
1,4126,1960,14.699999809265137,76,90
1,4126,1961,15.100000381469727,42,62
1,4126,1962,15.600000381469727,91,74
1,4126,1963,14.800000190734863,117,92
1,4126,1964,15.399999618530273,43,83
1,4126,1965,15.800000190734863,53,74
1,4126,1966,14.899999618530273,69,67
1,4126,1967,15.0,24,70
1,4126,1968,14.5,57,96
1,4126,1969,14.699999809265137,25,91
1,4126,1970,15.399999618530273,85,73
1,4126,1971,15.600000381469727,52,59
1,4126,1972,15.699999809265137,34,56
1,4126,1973,16.100000381469727,39,59
1,4126,1974,16.0,3,47
1,4126,1975,15.699999809265137,24,56
1,4126,1976,14.300000190734863,46,81
1,4126,1977,15.699999809265137,123,67
1,4126,1978,15.100000381469727,93,69
1,4126,1979,14.800000190734863,63,69
1,4126,1980,15.199999809265137,59,81
1,4126,1981,15.399999618530273,55,71
1,4126,1982,15.399999618530273,63,70
1,4126,1983,13.800000190734863,65,94
1,4126,1984,15.600000381469727,47,74
1,4126,1985,15.5,92,70
1,4126,1986,16.299999237060547,22,65
1,4126,1987,15.399999618530273,14,78
1,4126,1988,14.699999809265137,63,77
1,4126,1989,15.0,81,64
1,4126,1990,17.0,7,45
1,4126,1991,16.600000381469727,11,61
1,4126,1992,14.699999809265137,13,87
1,4126,1993,14.899999618530273,19,84
1,4126,1994,15.899999618530273,43,56
1,4126,1995,15.399999618530273,46,79
1,4126,1996,15.100000381469727,83,80
1,4126,1997,14.800000190734863,40,76
1,4126,1998,16.200000762939453,13,64
1,4126,1999,16.100000381469727,27,80
1,4126,2000,16.5,53,63
1,4126,2001,16.600000381469727,20,45
1,4126,2002,17.200000762939453,9,63
1,4126,2003,16.100000381469727,35,67
1,4126,2004,16.600000381469727,24,56
1,4126,2005,15.899999618530273,11,69
1,4126,2006,16.100000381469727,13,77
1,4126,2007,16.700000762939453,20,73
1,4126,2008,15.399999618530273,31,90
1,4126,2009,15.199999809265137,31,69
1,4126,2010,15.300000190734863,97,80
1,4126,2011,15.800000190734863,36,60
1,4126,2012,16.399999618530273,7,51
5,3048,1966,15.300000190734863,71,61
5,3048,1967,15.699999809265137,47,68
5,3048,1968,15.100000381469727,71,76
5,3048,1969,15.300000190734863,36,86
5,3048,1970,15.5,102,63
5,3048,1971,16.5,59,57
5,3048,1972,15.699999809265137,58,52
5,3048,1973,16.399999618530273,40,51
5,3048,1974,15.800000190734863,33,48
5,3048,1975,15.600000381469727,33,59
5,3048,1976,15.399999618530273,52,62
5,3048,1977,16.0,137,60
5,3048,1978,15.100000381469727,155,67
5,3048,1979,14.5,157,67
5,3048,1980,16.700000762939453,51,57
5,3048,1981,16.799999237060547,40,51
5,3048,1982,16.700000762939453,86,39
5,3048,1983,16.0,124,33
5,3048,1984,16.600000381469727,42,38
5,3048,1985,16.5,107,55
5,3048,1986,17.700000762939453,27,38
5,3048,1987,17.100000381469727,8,41
5,3048,1988,16.100000381469727,83,45
5,3048,1989,15.699999809265137,126,49
5,3048,1990,17.399999618530273,20,22
5,3048,1991,17.0,11,39
5,3048,1992,16.299999237060547,6,35
5,3048,1993,16.100000381469727,10,53
5,3048,1994,16.600000381469727,40,33
5,3048,1995,16.600000381469727,34,52
5,3048,1996,16.399999618530273,75,48
5,3048,1997,16.200000762939453,40,30
5,3048,1998,18.200000762939453,19,25
5,3048,1999,17.5,12,40
5,3048,2000,17.0,50,57
5,3048,2001,16.899999618530273,32,43
5,3048,2002,16.799999237060547,19,69
5,3048,2003,16.600000381469727,26,56
5,3048,2004,16.899999618530273,36,42
5,3048,2005,17.700000762939453,19,36
5,3048,2006,17.600000381469727,15,40
5,3048,2007,17.5,10,48
5,3048,2008,16.299999237060547,29,53
5,3048,2009,16.399999618530273,12,47
5,3048,2010,17.0,63,58
5,3048,2011,17.100000381469727,59,33
5,3048,2012,18.0,8,27
6,2647,1948,14.300000190734863,0,42
6,2647,1949,14.399999618530273,5,58
6,2647,1950,16.399999618530273,2,20
6,2647,1951,16.0,0,9
6,2647,1952,16.299999237060547,0,10
6,2647,1953,15.899999618530273,0,10
6,2647,1954,15.699999809265137,0,7
6,2647,1955,15.300000190734863,0,18
6,2647,1956,15.699999809265137,0,30
6,2647,1957,16.100000381469727,0,19
6,2647,1958,17.200000762939453,0,3
6,2647,1959,17.200000762939453,0,21
6,2647,1960,16.5,0,22
6,2647,1961,16.100000381469727,2,21
6,2647,1962,15.800000190734863,0,23
6,2647,1963,15.600000381469727,0,23
6,2647,1964,15.699999809265137,0,19
6,2647,1965,15.399999618530273,1,15
6,2647,1966,16.100000381469727,0,26
6,2647,1967,16.0,0,23
6,2647,1968,16.200000762939453,1,12
6,2647,1969,16.399999618530273,0,8
6,2647,1970,16.700000762939453,0,6
6,2647,1971,15.699999809265137,0,17
6,2647,1972,14.699999809265137,21,49
6,2647,1973,15.0,0,17
6,2647,1974,14.899999618530273,0,43
6,2647,1975,14.100000381469727,0,53
6,2647,1976,14.800000190734863,0,69
6,2647,1977,15.399999618530273,0,37
6,2647,1978,15.600000381469727,0,33
6,2647,1979,15.600000381469727,0,34
6,2647,1980,15.199999809265137,0,42
6,2647,1981,16.0,0,19
6,2647,1982,14.300000190734863,0,55
6,2647,1983,15.399999618530273,0,23
6,2647,1984,15.699999809265137,0,31
6,2647,1985,14.899999618530273,0,54
6,2647,1986,16.0,0,19
6,2647,1987,15.800000190734863,0,50
6,2647,1988,16.100000381469727,0,37
6,2647,1989,15.100000381469727,0,68
6,2647,1990,15.300000190734863,12,84
6,2647,1991,15.899999618530273,0,41
6,2647,1992,16.700000762939453,0,34
6,2647,1993,16.0,0,25
6,2647,1994,15.800000190734863,0,26
6,2647,1995,16.899999618530273,0,3
6,2647,1996,17.200000762939453,0,4
6,2647,1997,17.0,0,8
6,2647,1998,15.600000381469727,3,17
6,2647,1999,15.399999618530273,0,24
6,2647,2000,16.0,0,10
6,2647,2001,16.600000381469727,0,11
6,2647,2002,16.299999237060547,0,26
6,2647,2003,16.600000381469727,0,13
6,2647,2004,16.200000762939453,0,17
6,2647,2005,16.299999237060547,0,8
6,2647,2006,16.299999237060547,0,16
6,2647,2007,16.200000762939453,0,35
6,2647,2008,16.399999618530273,0,18
6,2647,2009,16.100000381469727,0,19
6,2647,2010,15.5,0,9
6,2647,2011,15.199999809265137,0,37
6,2647,2012,16.200000762939453,0,22
6,2647,2017,18.600000381469727,0,0
6,2647,2018,17.899999618530273,0,2
6,2647,2019,17.799999237060547,0,2
6,2647,2020,18.200000762939453,0,1
6,2647,2021,17.600000381469727,0,1
6,2647,2022,17.700000762939453,0,5
6,1253,1947,16.100000381469727,0,15
6,1253,1948,15.199999809265137,0,10
6,1253,1949,15.600000381469727,0,29
6,1253,1950,16.600000381469727,0,13
6,1253,1951,15.800000190734863,0,4
6,1253,1952,16.100000381469727,0,7
6,1253,1953,16.299999237060547,0,1
6,1253,1954,15.800000190734863,0,3
6,1253,1955,15.899999618530273,0,8
6,1253,1956,16.0,0,12
6,1253,1957,16.299999237060547,0,9
6,1253,1958,17.200000762939453,0,2
6,1253,1959,17.200000762939453,0,2
6,1253,1960,16.600000381469727,0,7
6,1253,1961,16.200000762939453,1,10
6,1253,1962,16.0,0,16
6,1253,1963,15.600000381469727,0,15
6,1253,1964,16.100000381469727,0,1
6,1253,1965,16.399999618530273,0,6
6,1253,1966,17.600000381469727,0,0
6,1253,1967,16.700000762939453,0,7
6,1253,1968,16.5,0,4
6,1253,1969,17.0,0,0
6,1253,1970,16.200000762939453,0,10
6,1253,1971,15.199999809265137,0,32
6,1253,1972,15.399999618530273,14,35
6,1253,1973,15.699999809265137,0,15
6,1253,1974,15.600000381469727,0,15
6,1253,1975,14.800000190734863,0,20
6,1253,1976,15.699999809265137,0,12
6,1253,1977,15.899999618530273,0,21
6,1253,1978,15.699999809265137,0,18
6,1253,1979,15.699999809265137,0,12
6,1253,1980,15.899999618530273,0,5
6,1253,1981,16.5,0,0
6,1253,1982,15.0,0,16
6,1253,1983,15.5,0,6
6,1253,1984,16.100000381469727,0,13
6,1253,1985,15.5,0,42
6,1253,1986,16.399999618530273,0,0
6,1253,1987,16.399999618530273,0,21
6,1253,1988,16.600000381469727,1,13
6,1253,1989,15.800000190734863,0,23
6,1253,1990,16.100000381469727,11,37
6,1253,1991,16.200000762939453,0,16
6,1253,1992,17.0,0,11
6,1253,1993,15.899999618530273,0,19
6,1253,1994,15.899999618530273,0,11
6,1253,1995,16.399999618530273,0,5
6,1253,1996,16.799999237060547,0,3
6,1253,1997,16.899999618530273,0,11
6,1253,1998,15.399999618530273,1,11
6,1253,1999,15.800000190734863,0,13
6,1253,2000,16.100000381469727,0,5
6,1253,2001,16.799999237060547,0,11
6,1253,2002,16.5,0,15
6,1253,2003,16.600000381469727,0,6
6,1253,2004,16.799999237060547,0,3
6,1253,2005,16.700000762939453,0,1
6,1253,2006,16.700000762939453,0,6
6,1253,2007,17.600000381469727,0,7
6,1253,2008,16.700000762939453,0,4
6,1253,2009,16.5,0,7
6,1253,2010,15.600000381469727,0,7
6,1253,2011,15.5,0,13
6,1253,2012,16.600000381469727,0,3
6,2004,1976,17.299999237060547,0,25
6,2004,1977,17.799999237060547,0,8
6,2004,1978,17.5,0,7
6,2004,1979,17.100000381469727,0,15
6,2004,1980,18.0,0,0
6,2004,1981,18.600000381469727,0,3
6,2004,1982,16.899999618530273,0,12
6,2004,1983,17.899999618530273,0,6
6,2004,1984,18.700000762939453,0,5
6,2004,1985,17.5,0,9
6,2004,1986,18.100000381469727,0,1
6,2004,1987,17.5,0,16
6,2004,1988,17.700000762939453,0,9
6,2004,1989,18.0,0,9
6,2004,1990,18.100000381469727,0,16
6,2004,1991,17.899999618530273,0,4
6,2004,1992,18.399999618530273,0,7
6,2004,1993,17.899999618530273,0,2
6,2004,1994,18.200000762939453,0,8
6,2004,1995,18.700000762939453,0,2
6,2004,1996,18.700000762939453,0,6
6,2004,1997,18.600000381469727,0,4
6,2004,1998,17.200000762939453,0,11
6,2004,1999,18.0,0,5
6,2004,2000,18.600000381469727,0,6
6,2004,2001,17.700000762939453,0,9
6,2004,2002,17.600000381469727,0,11
6,2004,2003,18.100000381469727,0,4
6,2004,2004,17.600000381469727,0,5
6,2004,2005,18.100000381469727,0,0
6,2004,2006,17.700000762939453,0,2
6,2004,2007,17.0,0,9
6,2004,2008,18.299999237060547,0,3
6,2004,2009,18.0,0,1
6,2004,2010,18.0,0,1
6,2004,2011,18.100000381469727,0,3
6,2004,2012,19.100000381469727,0,0
6,2004,2017,19.5,0,0
6,2004,2018,18.899999618530273,0,1
6,2004,2019,17.5,0,1
6,2004,2020,18.600000381469727,0,1
6,2004,2021,18.299999237060547,0,0
6,2004,2022,19.299999237060547,0,2
6,8151,1967,22.899999618530273,0,1
6,8151,1968,22.899999618530273,0,5
6,8151,1969,23.299999237060547,0,1
6,8151,1970,22.600000381469727,0,3
6,8151,1971,22.100000381469727,0,9
6,8151,1972,22.700000762939453,0,7
6,8151,1973,22.200000762939453,0,4
6,8151,1974,22.799999237060547,0,3
6,8151,1975,21.899999618530273,0,4
6,8151,1976,22.399999618530273,0,7
6,8151,1977,23.0,0,0
6,8151,1978,22.100000381469727,0,0
6,8151,1979,22.200000762939453,0,5
6,8151,1980,22.5,0,0
6,8151,1981,23.5,0,0
6,8151,1982,21.200000762939453,0,9
6,8151,1983,22.0,0,4
6,8151,1984,22.299999237060547,0,1
6,8151,1985,22.200000762939453,0,8
6,8151,1986,22.700000762939453,0,2
6,8151,1987,22.100000381469727,0,12
6,8151,1988,22.600000381469727,0,9
6,8151,1989,23.100000381469727,0,12
6,8151,1990,22.899999618530273,0,12
6,8151,1991,22.700000762939453,0,0
6,8151,1992,23.200000762939453,0,1
6,8151,1993,22.5,0,1
6,8151,1994,23.600000381469727,0,3
6,8151,1995,24.100000381469727,0,0
6,8151,1996,24.299999237060547,0,1
6,8151,1997,23.299999237060547,0,1
6,8151,1998,21.899999618530273,0,3
6,8151,1999,22.700000762939453,0,1
6,8151,2000,23.399999618530273,0,0
6,8151,2001,23.299999237060547,0,4
6,8151,2002,23.100000381469727,0,8
6,8151,2003,23.5,0,3
6,8151,2004,23.0,0,2
6,8151,2005,23.399999618530273,0,0
6,8151,2006,23.600000381469727,0,2
6,8151,2007,23.700000762939453,0,9
6,8151,2008,23.0,0,1
6,8151,2009,23.100000381469727,0,3
6,8151,2010,22.600000381469727,0,1
6,8151,2011,21.799999237060547,0,13
6,8151,2012,23.200000762939453,0,3
6,8201,1971,18.299999237060547,0,7
6,8201,1972,18.799999237060547,0,17
6,8201,1973,19.299999237060547,0,3
6,8201,1974,19.700000762939453,0,2
6,8201,1975,18.799999237060547,0,6
6,8201,1976,19.5,0,2
6,8201,1977,19.700000762939453,0,1
6,8201,1978,19.899999618530273,0,4
6,8201,1979,20.399999618530273,0,1
6,8201,1980,19.5,0,1
6,8201,1981,20.5,0,1
6,8201,1982,19.200000762939453,0,2
6,8201,1983,19.0,0,7
6,8201,1984,19.799999237060547,0,0
6,8201,1985,18.600000381469727,0,8
6,8201,1986,19.700000762939453,0,1
6,8201,1987,19.600000381469727,0,9
6,8201,1988,19.799999237060547,0,6
6,8201,1989,19.600000381469727,0,18
6,8201,1990,19.299999237060547,3,16
6,8201,1991,18.700000762939453,0,9
6,8201,1992,18.899999618530273,0,14
6,8201,1993,18.5,0,9
6,8201,1994,18.100000381469727,0,11
6,8201,1995,18.700000762939453,0,1
6,8201,1996,18.600000381469727,0,2
6,8201,1997,18.299999237060547,0,12
6,8201,1998,17.0,2,14
6,8201,1999,17.299999237060547,0,26
6,8201,2000,18.0,0,22
6,8201,2001,18.600000381469727,0,10
6,8201,2002,18.299999237060547,0,19
6,8201,2003,18.700000762939453,0,8
6,8201,2004,18.200000762939453,0,16
6,8201,2005,18.200000762939453,0,1
6,8201,2006,18.200000762939453,0,17
6,8201,2007,18.200000762939453,0,29
6,8201,2008,18.700000762939453,0,5
6,8201,2009,19.0,0,5
6,8201,2010,18.299999237060547,0,4
6,8201,2011,17.5,0,18
6,8201,2012,18.899999618530273,0,8
12,3996,2006,22.100000381469727,0,1
12,3996,2007,22.5,0,3
12,3996,2008,21.799999237060547,0,5
12,3996,2009,21.799999237060547,0,13
12,3996,2010,21.0,0,22
12,3996,2011,22.399999618530273,0,5
12,3996,2012,22.700000762939453,0,5
12,4097,2021,20.100000381469727,0,10
12,4097,2022,20.0,7,28
12,4099,1974,23.0,0,2
12,4099,1975,23.5,0,1
12,4099,1976,22.5,0,0
12,4099,1977,22.399999618530273,0,3
12,4099,1978,23.299999237060547,0,0
12,4099,1979,24.100000381469727,0,0
12,4099,1980,23.700000762939453,0,0
12,4099,1981,23.799999237060547,0,3
12,4099,1982,24.299999237060547,0,1
12,4099,1983,22.700000762939453,0,1
12,4099,1984,23.399999618530273,0,0
12,4099,1985,24.200000762939453,0,2
12,4099,1986,24.299999237060547,0,1
12,4099,1987,23.700000762939453,0,0
12,4099,1988,23.799999237060547,0,0
12,4099,1989,24.100000381469727,0,2
12,4099,1990,25.100000381469727,0,0
12,4099,1991,24.799999237060547,0,0
12,4099,1992,24.0,0,0
12,4099,1993,24.100000381469727,0,0
12,4099,1994,24.899999618530273,0,0
12,4099,1995,24.0,0,0
12,4099,1996,23.100000381469727,0,3
12,4099,1997,23.799999237060547,0,1
12,4099,1998,24.5,0,0
12,4099,1999,23.600000381469727,0,0
12,4099,2000,23.399999618530273,0,0
12,4099,2001,23.700000762939453,0,2
12,4099,2002,24.0,0,0
12,4099,2003,24.0,0,0
12,4099,2004,23.700000762939453,0,0
12,4099,2005,23.700000762939453,0,0
12,4099,2006,24.100000381469727,0,0
12,4099,2007,24.5,0,0
12,4099,2008,24.200000762939453,0,0
12,4099,2009,24.200000762939453,0,0
12,4099,2010,23.0,0,1
12,4099,2011,23.600000381469727,0,0
12,4099,2012,23.5,0,2
12,4108,2010,18.0,6,59
12,4108,2011,18.600000381469727,0,28
12,4108,2012,19.299999237060547,0,21
12,4108,2017,19.700000762939453,0,13
12,4108,2018,19.700000762939453,5,27
12,4108,2019,19.700000762939453,0,23
12,4108,2020,20.200000762939453,0,18
12,4108,2021,19.5,0,16
12,4108,2022,19.600000381469727,2,28
12,4103,1975,24.5,0,0
12,4103,1976,23.5,0,0
12,4103,1977,23.399999618530273,0,2
12,4103,1978,23.899999618530273,0,0
12,4103,1979,24.299999237060547,0,0
12,4103,1980,24.299999237060547,0,0
12,4103,1981,24.100000381469727,0,0
12,4103,1982,25.200000762939453,0,0
12,4103,1983,24.200000762939453,0,0
12,4103,1984,24.200000762939453,0,0
12,4103,1985,24.200000762939453,0,1
12,4103,1986,24.700000762939453,0,0
12,4103,1987,24.700000762939453,0,0
12,4103,1988,24.600000381469727,0,0
12,4103,1989,25.100000381469727,0,2
12,4103,1990,25.600000381469727,0,0
12,4103,1991,25.399999618530273,0,0
12,4103,1992,24.799999237060547,0,0
12,4103,1993,25.0,0,0
12,4103,1994,25.5,0,0
12,4103,1995,25.0,0,0
12,4103,1996,24.700000762939453,0,0
12,4103,1997,25.600000381469727,0,0
12,4103,1998,25.899999618530273,0,0
12,4103,1999,25.0,0,0
12,4103,2000,24.700000762939453,0,0
12,4103,2001,24.700000762939453,0,0
12,4103,2002,25.100000381469727,0,0
12,4103,2003,24.899999618530273,0,0
12,4103,2004,24.5,0,0
12,4103,2005,24.399999618530273,0,0
12,4103,2006,24.600000381469727,0,0
12,4103,2007,25.100000381469727,0,0
12,4103,2008,25.0,0,0
12,4103,2009,25.299999237060547,0,0
12,4103,2010,24.100000381469727,0,0
12,4103,2011,25.100000381469727,0,0
12,4103,2012,24.700000762939453,0,0
12,4105,1974,20.700000762939453,0,6
12,4105,1975,20.700000762939453,0,10
12,4105,1976,19.200000762939453,0,17
12,4105,1977,19.700000762939453,4,28
12,4105,1978,19.700000762939453,0,15
12,4105,1979,19.899999618530273,1,15
12,4105,1980,20.299999237060547,0,12
12,4105,1981,19.799999237060547,0,23
12,4105,1982,21.100000381469727,2,6
12,4105,1983,19.5,8,14
12,4105,1984,20.100000381469727,0,10
12,4105,1985,20.799999237060547,6,21
12,4105,1986,21.100000381469727,1,6
12,4105,1987,20.100000381469727,0,10
12,4105,1988,19.799999237060547,0,13
12,4105,1989,20.899999618530273,4,13
12,4105,1990,21.799999237060547,0,2
12,4105,1991,21.399999618530273,0,3
12,4105,1992,20.5,0,5
12,4105,1993,20.299999237060547,0,5
12,4105,1994,20.899999618530273,0,7
12,4105,1995,20.399999618530273,0,12
12,4105,1996,19.899999618530273,1,15
12,4105,1997,20.5,0,5
12,4105,1998,21.5,0,1
12,4105,1999,20.600000381469727,0,6
12,4105,2000,20.0,0,15
12,4105,2001,20.5,0,12
12,4105,2002,20.799999237060547,0,7
12,4105,2003,20.200000762939453,1,11
12,4105,2004,20.5,0,8
12,4105,2005,20.5,0,3
12,4105,2006,20.899999618530273,0,3
12,4105,2007,21.0,0,5
12,4105,2008,20.299999237060547,0,6
12,4105,2009,20.799999237060547,0,14
12,4105,2010,19.700000762939453,0,33
12,4105,2011,21.200000762939453,0,4
12,4105,2012,21.399999618530273,0,3
12,1060,1975,24.5,0,0
12,1060,1976,23.5,0,0
12,1060,1977,23.399999618530273,0,2
12,1060,1978,23.899999618530273,0,0
12,1060,1979,24.299999237060547,0,0
12,1060,1980,24.299999237060547,0,0
12,1060,1981,24.100000381469727,0,0
12,1060,1982,25.200000762939453,0,0
12,1060,1983,24.200000762939453,0,0
12,1060,1984,24.200000762939453,0,0
12,1060,1985,24.200000762939453,0,1
12,1060,1986,24.700000762939453,0,0
12,1060,1987,24.700000762939453,0,0
12,1060,1988,24.700000762939453,0,0
12,1060,1989,25.0,0,2
12,1060,1990,25.299999237060547,0,0
12,1060,1991,25.100000381469727,0,0
12,1060,1992,24.600000381469727,0,0
12,1060,1993,24.799999237060547,0,0
12,1060,1994,25.299999237060547,0,0
12,1060,1995,24.799999237060547,0,0
12,1060,1996,24.5,0,0
12,1060,1997,25.200000762939453,0,0
12,1060,1998,25.399999618530273,0,0
12,1060,1999,24.700000762939453,0,0
12,1060,2000,24.600000381469727,0,0
12,1060,2001,24.600000381469727,0,0
12,1060,2002,25.0,0,0
12,1060,2003,24.799999237060547,0,0
12,1060,2004,24.5,0,0
12,1060,2005,24.299999237060547,0,0
12,1060,2006,24.600000381469727,0,0
12,1060,2007,24.899999618530273,0,0
12,1060,2008,24.600000381469727,0,0
12,1060,2009,24.899999618530273,0,0
12,1060,2010,23.799999237060547,0,0
12,1060,2011,25.0,0,0
12,1060,2012,24.600000381469727,0,0
12,4097,1974,19.600000381469727,0,22
12,4097,1975,19.299999237060547,0,22
12,4097,1976,18.0,2,38
12,4097,1977,18.700000762939453,15,49
12,4097,1978,18.5,3,46
12,4097,1979,18.299999237060547,6,35
12,4097,1980,18.700000762939453,4,45
12,4097,1981,18.100000381469727,9,48
12,4097,1982,19.100000381469727,13,23
12,4097,1983,17.600000381469727,22,29
12,4097,1984,18.700000762939453,1,30
12,4097,1985,19.0,23,53
12,4097,1986,19.100000381469727,7,22
12,4097,1987,18.600000381469727,0,28
12,4097,1988,18.5,0,44
12,4097,1989,19.100000381469727,19,22
12,4097,1990,20.200000762939453,0,15
12,4097,1991,19.5,0,27
12,4097,1992,18.600000381469727,0,20
12,4097,1993,18.700000762939453,1,27
12,4097,1994,19.0,1,29
12,4097,1995,19.200000762939453,0,37
12,4097,1996,18.5,17,36
12,4097,1997,18.899999618530273,1,20
12,4097,1998,20.100000381469727,0,17
12,4097,1999,19.200000762939453,5,30
12,4097,2000,18.799999237060547,3,38
12,4097,2001,19.299999237060547,1,30
12,4097,2002,19.5,1,25
12,4097,2003,19.600000381469727,4,29
12,4097,2004,19.600000381469727,0,25
12,4097,2005,19.5,0,21
12,4097,2006,20.0,0,21
12,4097,2007,19.899999618530273,0,26
12,4097,2008,19.200000762939453,1,32
12,4097,2009,19.5,0,31
12,4097,2010,19.100000381469727,6,57
12,4097,2011,19.899999618530273,0,24
12,4097,2012,20.100000381469727,0,21
12,4097,2017,20.600000381469727,0,12
12,4097,2018,20.200000762939453,3,26
12,4097,2019,21.0,0,14
12,4097,2020,20.899999618530273,0,15
12,3995,1970,23.200000762939453,0,1
12,3995,1971,23.5,0,1
12,3995,1972,24.200000762939453,0,0
12,3995,1973,23.700000762939453,0,0
12,3995,1974,23.700000762939453,0,0
12,3995,1975,24.0,0,0
12,3995,1976,23.0,0,0
12,3995,1977,23.100000381469727,0,3
12,3995,1978,23.399999618530273,0,0
12,3995,1979,23.600000381469727,0,0
12,3995,1980,23.600000381469727,0,1
12,3995,1981,23.399999618530273,0,1
12,3995,1982,24.5,0,1
12,3995,1983,23.5,0,1
12,3995,1984,23.600000381469727,0,0
12,3995,1985,23.799999237060547,0,2
12,3995,1986,24.299999237060547,0,1
12,3995,1987,24.100000381469727,0,0
12,3995,1988,24.200000762939453,0,0
12,3995,1989,24.5,0,2
12,3995,1990,25.100000381469727,0,0
12,3995,1991,24.299999237060547,0,0
12,3995,1992,23.600000381469727,0,0
12,3995,1993,23.700000762939453,0,0
12,3995,1994,24.200000762939453,0,0
12,3995,1995,23.5,0,0
12,3995,1996,23.399999618530273,0,0
12,3995,1997,24.5,0,0
12,3995,1998,24.299999237060547,0,0
12,3995,1999,24.100000381469727,0,0
12,3995,2000,23.899999618530273,0,0
12,3995,2001,24.100000381469727,0,0
12,3995,2002,24.5,0,0
12,3995,2003,24.200000762939453,0,0
12,3995,2004,23.799999237060547,0,0
12,3995,2005,23.600000381469727,0,0
12,3995,2006,24.200000762939453,0,0
12,3995,2007,24.600000381469727,0,0
12,3995,2008,24.200000762939453,0,0
12,3995,2009,24.399999618530273,0,0
12,3995,2010,23.5,0,0
12,3995,2011,23.700000762939453,0,0
12,3995,2012,23.600000381469727,0,0
12,3995,2017,24.899999618530273,0,0
12,3995,2018,24.5,0,0
12,3995,2019,25.100000381469727,0,0
12,3995,2020,25.399999618530273,0,0
12,3995,2021,24.899999618530273,0,0
12,3995,2022,25.0,0,0
