VISIT_DATE,CONSTRUCTION_NO,STATE_CODE,STATE_CODE_EXP,VISIT_NO,SHRP_ID,MRI
1993-12-15,1,48,Texas,48106004,1060,1.3680000305175781
1992-01-23,1,48,Texas,48104902,1049,1.3020000457763672
1994-10-25,1,48,Texas,48106007,1060,1.3940000534057617
1995-04-20,1,48,Texas,48106009,1060,1.4470000267028809
1993-12-15,1,48,Texas,48106004,1060,1.371000051498413
1990-10-23,1,48,Texas,48360901,3609,2.321000099182129
1990-10-23,1,48,Texas,48360901,3609,2.3340001106262207
1991-11-08,1,48,Texas,48360902,3609,2.312000036239624
1996-03-15,1,48,Texas,48104906,1049,2.5959999561309814
1990-04-20,1,48,Texas,48104901,1049,1.1239999532699585
1993-07-23,1,48,Texas,48106003,1060,1.3289999961853027
1992-01-23,1,48,Texas,48104902,1049,1.2710000276565552
1995-06-27,1,48,Texas,48106010,1060,1.430999994277954
1993-05-28,1,48,Texas,48104903,1049,1.4709999561309814
1996-03-15,1,48,Texas,48104906,1049,2.6540000438690186
1994-07-14,1,48,Texas,48106006,1060,1.3569999933242798
1990-04-20,1,48,Texas,48104901,1049,1.11899995803833
1992-01-23,1,48,Texas,48104902,1049,1.246000051498413
1993-05-28,1,48,Texas,48104903,1049,1.3489999771118164
1995-02-20,1,48,Texas,48104905,1049,1.4199999570846558
1996-03-15,1,48,Texas,48104906,1049,2.5840001106262207
1995-06-27,1,48,Texas,48106010,1060,1.4220000505447388
1994-04-22,1,48,Texas,48106005,1060,1.3559999465942383
1990-04-03,1,48,Texas,48106001,1060,1.2400000095367432
1991-11-08,1,48,Texas,48360902,3609,2.3510000705718994
1990-10-23,1,48,Texas,48360901,3609,2.318000078201294
1994-07-14,1,48,Texas,48106006,1060,1.347000002861023
1995-06-27,1,48,Texas,48106010,1060,1.4529999494552612
1994-04-22,1,48,Texas,48106005,1060,1.3769999742507935
1994-07-14,1,48,Texas,48106006,1060,1.340000033378601
1990-04-03,1,48,Texas,48106001,1060,1.2519999742507935
1994-10-25,1,48,Texas,48106007,1060,1.409000039100647
1995-01-19,1,48,Texas,48106008,1060,1.440000057220459
1995-01-19,1,48,Texas,48106008,1060,1.4160000085830688
1995-04-20,1,48,Texas,48106009,1060,1.4220000505447388
1993-12-15,1,48,Texas,48106004,1060,1.3609999418258667
1990-03-15,1,48,Texas,48355901,3559,0.9010000228881836
1992-11-04,1,48,Texas,48355903,3559,0.8450000286102295
1991-04-22,1,48,Texas,48106002,1060,1.2719999551773071
1993-12-15,1,48,Texas,48106004,1060,1.3509999513626099
1994-04-22,1,48,Texas,48106005,1060,1.3459999561309814
1990-04-03,1,48,Texas,48106001,1060,1.2510000467300415
1995-06-27,1,48,Texas,48106010,1060,1.3960000276565552
1992-01-23,1,48,Texas,48104902,1049,1.2610000371932983
1995-02-20,1,48,Texas,48104905,1049,1.4259999990463257
1990-04-20,1,48,Texas,48104901,1049,1.1069999933242798
1995-04-20,1,48,Texas,48106009,1060,1.4160000085830688
1991-03-27,1,48,Texas,48355902,3559,0.8669999837875366
1995-02-20,1,48,Texas,48104905,1049,1.3279999494552612
1994-07-14,1,48,Texas,48106006,1060,1.3539999723434448
1991-03-27,1,48,Texas,48355902,3559,0.8659999966621399
1990-04-03,1,48,Texas,48106001,1060,1.2350000143051147
1991-04-22,1,48,Texas,48106002,1060,1.2599999904632568
1993-12-15,1,48,Texas,48106004,1060,1.3650000095367432
1994-04-22,1,48,Texas,48106005,1060,1.36899995803833
1992-11-04,1,48,Texas,48355903,3559,0.8450000286102295
1994-07-14,1,48,Texas,48106006,1060,1.3630000352859497
1991-04-22,1,48,Texas,48106002,1060,1.2589999437332153
1990-04-20,1,48,Texas,48104901,1049,1.0729999542236328
1990-04-03,1,48,Texas,48106001,1060,1.2519999742507935
1992-01-23,1,48,Texas,48104902,1049,1.2630000114440918
1991-04-22,1,48,Texas,48106002,1060,1.2829999923706055
1993-05-28,1,48,Texas,48104904,1049,1.3289999961853027
1995-02-20,1,48,Texas,48104905,1049,1.444000005722046
1993-07-23,1,48,Texas,48106003,1060,1.347000002861023
1996-03-15,1,48,Texas,48104906,1049,2.63700008392334
1995-01-19,1,48,Texas,48106008,1060,1.4210000038146973
1995-01-19,1,48,Texas,48106008,1060,1.4170000553131104
1990-03-15,1,48,Texas,48355901,3559,0.8799999952316284
1995-04-20,1,48,Texas,48106009,1060,1.440000057220459
1991-11-08,1,48,Texas,48360902,3609,2.313999891281128
1997-08-19,1,48,Texas,48106013,1060,1.7170000076293945
1997-06-09,1,48,Texas,48355905,3559,0.8920000195503235
1997-01-06,1,48,Texas,48106011,1060,1.5470000505447388
1997-08-19,1,48,Texas,48106013,1060,1.6660000085830688
1997-01-06,1,48,Texas,48106011,1060,1.5820000171661377
1998-03-26,1,48,Texas,48355906,3559,0.9179999828338623
1999-01-04,1,48,Texas,48106015,1060,1.7289999723434448
1997-06-09,1,48,Texas,48355905,3559,0.9169999957084656
1998-03-26,1,48,Texas,48355906,3559,0.9079999923706055
1997-10-01,1,48,Texas,48106014,1060,1.6890000104904175
1997-10-01,1,48,Texas,48106014,1060,1.6779999732971191
1997-10-01,1,48,Texas,48106014,1060,1.6670000553131104
1997-04-09,1,48,Texas,48106012,1060,1.7569999694824219
1997-01-06,1,48,Texas,48106011,1060,1.5520000457763672
1997-10-01,1,48,Texas,48106014,1060,1.6399999856948853
1997-06-09,1,48,Texas,48355905,3559,0.9210000038146973
1997-04-09,1,48,Texas,48106012,1060,1.7200000286102295
1997-08-19,1,48,Texas,48106013,1060,1.7139999866485596
1997-01-06,1,48,Texas,48106011,1060,1.593000054359436
1997-01-06,1,48,Texas,48106011,1060,1.5750000476837158
1997-06-09,1,48,Texas,48355905,3559,0.9200000166893005
1997-04-09,1,48,Texas,48106012,1060,1.7549999952316284
1999-01-04,1,48,Texas,48106015,1060,1.718000054359436
1997-08-19,1,48,Texas,48106013,1060,1.687000036239624
1998-03-26,1,48,Texas,48355906,3559,0.8949999809265137
1997-10-01,1,48,Texas,48106014,1060,1.7020000219345093
1997-04-09,1,48,Texas,48106012,1060,1.7059999704360962
1999-01-04,1,48,Texas,48106015,1060,1.7209999561309814
1999-01-04,1,48,Texas,48106015,1060,1.7280000448226929
1999-01-04,1,48,Texas,48106015,1060,1.718000054359436
1997-06-09,1,48,Texas,48355905,3559,0.9120000004768372
1997-08-19,1,48,Texas,48106013,1060,1.7330000400543213
1998-03-26,1,48,Texas,48355906,3559,0.9160000085830688
1997-04-09,1,48,Texas,48106012,1060,1.7450000047683716
1998-03-26,1,48,Texas,48355906,3559,0.8949999809265137
1994-02-18,1,50,Vermont,50100205,1002,1.4140000343322754
1992-07-23,1,50,Vermont,50100204,1002,1.1150000095367432
1991-05-09,1,50,Vermont,50100203,1002,1.0770000219345093
1991-05-09,1,50,Vermont,50100203,1002,1.0720000267028809
1990-06-07,1,50,Vermont,50100202,1002,1.2280000448226929
1994-10-23,1,50,Vermont,50100208,1002,1.1950000524520874
1989-10-22,1,50,Vermont,50100201,1002,1.2829999923706055
1991-05-09,1,50,Vermont,50100203,1002,1.0750000476837158
1989-10-22,1,50,Vermont,50100201,1002,1.218000054359436
1990-06-07,1,50,Vermont,50100202,1002,1.2100000381469727
1994-04-12,1,50,Vermont,50100206,1002,1.1540000438690186
1992-07-23,1,50,Vermont,50100204,1002,1.1130000352859497
1994-07-25,1,50,Vermont,50100207,1002,1.3220000267028809
1994-02-18,1,50,Vermont,50100205,1002,1.3899999856948853
1990-06-07,1,50,Vermont,50100202,1002,1.246000051498413
1994-04-12,1,50,Vermont,50100206,1002,1.1380000114440918
1990-06-07,1,50,Vermont,50100202,1002,1.2200000286102295
1989-10-22,1,50,Vermont,50100201,1002,1.2289999723434448
1992-07-23,1,50,Vermont,50100204,1002,1.121999979019165
1994-02-18,1,50,Vermont,50100205,1002,1.3869999647140503
1994-04-12,1,50,Vermont,50100206,1002,1.156999945640564
1990-06-07,1,50,Vermont,50100202,1002,1.2070000171661377
1994-04-12,1,50,Vermont,50100206,1002,1.1480000019073486
1991-05-09,1,50,Vermont,50100203,1002,1.0779999494552612
1992-07-23,1,50,Vermont,50100204,1002,1.1109999418258667
1994-07-25,1,50,Vermont,50100207,1002,1.3029999732971191
1994-02-18,1,50,Vermont,50100205,1002,1.3930000066757202
1991-05-09,1,50,Vermont,50100203,1002,1.065999984741211
1989-10-22,1,50,Vermont,50100201,1002,1.2020000219345093
1992-07-23,1,50,Vermont,50100204,1002,1.1180000305175781
1994-07-25,1,50,Vermont,50100207,1002,1.3020000457763672
1989-10-22,1,50,Vermont,50100201,1002,1.2200000286102295
1994-10-23,1,50,Vermont,50100208,1002,1.2000000476837158
1999-07-13,1,50,Vermont,50100220,1002,1.4279999732971191
1995-07-22,1,50,Vermont,50100212,1002,1.2200000286102295
1995-02-21,1,50,Vermont,50100210,1002,1.4420000314712524
1995-05-18,1,50,Vermont,50100211,1002,1.194000005722046
1995-07-22,1,50,Vermont,50100212,1002,1.2259999513626099
1994-10-23,1,50,Vermont,50100208,1002,1.1859999895095825
1999-07-13,1,50,Vermont,50100220,1002,1.4390000104904175
1995-01-06,1,50,Vermont,50100209,1002,1.2450000047683716
1994-02-18,1,50,Vermont,50100205,1002,1.4129999876022339
1994-04-12,1,50,Vermont,50100206,1002,1.156000018119812
1994-10-23,1,50,Vermont,50100208,1002,1.1790000200271606
1994-07-25,1,50,Vermont,50100207,1002,1.2860000133514404
1995-01-06,1,50,Vermont,50100209,1002,1.2369999885559082
1994-07-25,1,50,Vermont,50100207,1002,1.3339999914169312
1995-02-21,1,50,Vermont,50100210,1002,1.4359999895095825
1995-05-18,1,50,Vermont,50100211,1002,1.1519999504089355
1995-05-18,1,50,Vermont,50100211,1002,1.184999942779541
1995-07-22,1,50,Vermont,50100212,1002,1.2200000286102295
1995-02-21,1,50,Vermont,50100210,1002,1.4709999561309814
1995-05-18,1,50,Vermont,50100211,1002,1.1890000104904175
1995-07-22,1,50,Vermont,50100212,1002,1.2039999961853027
1995-01-06,1,50,Vermont,50100209,1002,1.2619999647140503
1999-07-13,1,50,Vermont,50100220,1002,1.4019999504089355
1995-02-21,1,50,Vermont,50100210,1002,1.4620000123977661
1995-05-18,1,50,Vermont,50100211,1002,1.159999966621399
1995-07-22,1,50,Vermont,50100212,1002,1.2120000123977661
1995-01-06,1,50,Vermont,50100209,1002,1.2519999742507935
1995-02-21,1,50,Vermont,50100210,1002,1.4759999513626099
1994-10-23,1,50,Vermont,50100208,1002,1.2239999771118164
1995-01-06,1,50,Vermont,50100209,1002,1.2369999885559082
1999-07-13,1,50,Vermont,50100220,1002,1.4160000085830688
1999-07-13,1,50,Vermont,50100220,1002,1.3949999809265137
1997-02-18,1,50,Vermont,50100215,1002,1.559999942779541
1997-01-15,1,50,Vermont,50100214,1002,1.2790000438690186
1997-10-23,1,50,Vermont,50100218,1002,1.253999948501587
1997-04-07,1,50,Vermont,50100216,1002,1.1770000457763672
1997-07-10,1,50,Vermont,50100217,1002,1.2899999618530273
1997-02-18,1,50,Vermont,50100215,1002,1.5379999876022339
1997-10-23,1,50,Vermont,50100218,1002,1.2480000257492065
1997-01-15,1,50,Vermont,50100214,1002,1.2719999551773071
1997-02-18,1,50,Vermont,50100215,1002,1.503999948501587
1997-10-23,1,50,Vermont,50100218,1002,1.25
1997-07-10,1,50,Vermont,50100217,1002,1.2890000343322754
1997-07-10,1,50,Vermont,50100217,1002,1.2799999713897705
1996-11-07,1,50,Vermont,50100213,1002,1.2300000190734863
1996-11-07,1,50,Vermont,50100213,1002,1.2330000400543213
2003-10-28,1,50,Vermont,50100239,1002,1.472000002861023
2003-06-26,1,50,Vermont,50100238,1002,1.5110000371932983
2002-11-07,1,50,Vermont,50100235,1002,1.4780000448226929
2003-06-26,1,50,Vermont,50100238,1002,1.5210000276565552
2003-01-03,1,50,Vermont,50100236,1002,1.503000020980835
2001-08-09,1,50,Vermont,50100229,1002,1.4210000038146973
2001-08-09,1,50,Vermont,50100229,1002,1.4049999713897705
2002-08-08,1,50,Vermont,50100234,1002,1.4830000400543213
2002-11-07,1,50,Vermont,50100235,1002,1.4630000591278076
2002-11-07,1,50,Vermont,50100235,1002,1.4910000562667847
2003-06-26,1,50,Vermont,50100238,1002,1.5089999437332153
2003-06-26,1,50,Vermont,50100238,1002,1.5290000438690186
2003-01-03,1,50,Vermont,50100236,1002,1.4190000295639038
2001-11-14,1,50,Vermont,50100230,1002,1.4579999446868896
2002-02-07,1,50,Vermont,50100231,1002,1.434999942779541
2000-06-07,1,50,Vermont,50100223,1002,1.3459999561309814
2000-09-28,1,50,Vermont,50100224,1002,1.343000054359436
2003-10-28,1,50,Vermont,50100239,1002,1.5420000553131104
1997-07-10,1,50,Vermont,50100217,1002,1.2960000038146973
1997-01-15,1,50,Vermont,50100214,1002,1.2450000047683716
1997-01-15,1,50,Vermont,50100214,1002,1.2669999599456787
1997-04-07,1,50,Vermont,50100216,1002,1.1410000324249268
1997-04-07,1,50,Vermont,50100216,1002,1.218000054359436
2004-04-14,1,50,Vermont,50100240,1002,1.4609999656677246
1997-04-07,1,50,Vermont,50100216,1002,1.1790000200271606
1997-10-23,1,50,Vermont,50100218,1002,1.2389999628067017
1997-02-18,1,50,Vermont,50100215,1002,1.5180000066757202
1997-01-15,1,50,Vermont,50100214,1002,1.284000039100647
1997-02-18,1,50,Vermont,50100215,1002,1.5089999437332153
1997-10-23,1,50,Vermont,50100218,1002,1.2619999647140503
1997-04-07,1,50,Vermont,50100216,1002,1.1820000410079956
2003-06-26,1,50,Vermont,50100238,1002,1.4479999542236328
2004-04-14,1,50,Vermont,50100240,1002,1.5169999599456787
2004-04-14,1,50,Vermont,50100240,1002,1.49399995803833
2004-04-14,1,50,Vermont,50100240,1002,1.5099999904632568
2004-04-14,1,50,Vermont,50100240,1002,1.5240000486373901
2003-10-28,1,50,Vermont,50100239,1002,1.5429999828338623
1997-07-10,1,50,Vermont,50100217,1002,1.2719999551773071
2003-10-28,1,50,Vermont,50100239,1002,1.4290000200271606
2003-10-28,1,50,Vermont,50100239,1002,1.4429999589920044
1996-11-07,1,50,Vermont,50100213,1002,1.2380000352859497
1996-11-07,1,50,Vermont,50100213,1002,1.225000023841858
1996-11-07,1,50,Vermont,50100213,1002,1.2400000095367432
2000-09-28,1,50,Vermont,50100224,1002,1.3359999656677246
2000-03-04,1,50,Vermont,50100222,1002,1.7480000257492065
2000-06-07,1,50,Vermont,50100223,1002,1.315000057220459
2002-02-19,1,50,Vermont,50100232,1002,1.4229999780654907
2001-06-05,1,50,Vermont,50100228,1002,1.3589999675750732
2001-06-05,1,50,Vermont,50100228,1002,1.434999942779541
2002-02-19,1,50,Vermont,50100232,1002,1.434999942779541
2003-05-08,1,50,Vermont,50100237,1002,1.4850000143051147
2001-01-11,1,50,Vermont,50100225,1002,1.7410000562667847
2001-03-20,1,50,Vermont,50100226,1002,1.4329999685287476
2001-08-09,1,50,Vermont,50100229,1002,1.4160000085830688
2001-08-09,1,50,Vermont,50100229,1002,1.437000036239624
2001-08-09,1,50,Vermont,50100229,1002,1.4450000524520874
2003-05-08,1,50,Vermont,50100237,1002,1.430999994277954
2002-11-07,1,50,Vermont,50100235,1002,1.4479999542236328
2001-01-11,1,50,Vermont,50100225,1002,1.6109999418258667
2001-01-11,1,50,Vermont,50100225,1002,1.6679999828338623
2001-03-20,1,50,Vermont,50100226,1002,1.4359999895095825
2002-02-07,1,50,Vermont,50100231,1002,1.465000033378601
2001-01-11,1,50,Vermont,50100225,1002,1.5850000381469727
2001-03-20,1,50,Vermont,50100226,1002,1.444000005722046
2001-03-20,1,50,Vermont,50100226,1002,1.4359999895095825
2000-03-04,1,50,Vermont,50100222,1002,1.7910000085830688
2000-06-07,1,50,Vermont,50100223,1002,1.3300000429153442
2000-03-04,1,50,Vermont,50100222,1002,1.7319999933242798
2001-05-08,1,50,Vermont,50100227,1002,1.465999960899353
2002-05-09,1,50,Vermont,50100233,1002,1.5260000228881836
1999-09-28,1,50,Vermont,50100221,1002,1.3049999475479126
2000-03-04,1,50,Vermont,50100222,1002,1.7280000448226929
2000-06-07,1,50,Vermont,50100223,1002,1.2589999437332153
2000-03-04,1,50,Vermont,50100222,1002,1.753000020980835
2000-06-07,1,50,Vermont,50100223,1002,1.399999976158142
2000-09-28,1,50,Vermont,50100224,1002,1.3240000009536743
2001-11-14,1,50,Vermont,50100230,1002,1.4040000438690186
2001-03-20,1,50,Vermont,50100226,1002,1.4329999685287476
2001-01-11,1,50,Vermont,50100225,1002,1.6269999742507935
1998-06-18,1,50,Vermont,50100219,1002,1.2589999437332153
2001-11-14,1,50,Vermont,50100230,1002,1.409999966621399
2002-11-07,1,50,Vermont,50100235,1002,1.4830000400543213
2003-05-08,1,50,Vermont,50100237,1002,1.4229999780654907
2003-05-08,1,50,Vermont,50100237,1002,1.4609999656677246
2001-11-14,1,50,Vermont,50100230,1002,1.3639999628067017
2002-02-19,1,50,Vermont,50100232,1002,1.444000005722046
2002-05-09,1,50,Vermont,50100233,1002,1.468999981880188
2002-05-09,1,50,Vermont,50100233,1002,1.4839999675750732
2002-05-09,1,50,Vermont,50100233,1002,1.4249999523162842
1998-06-18,1,50,Vermont,50100219,1002,1.3070000410079956
1998-06-18,1,50,Vermont,50100219,1002,1.2510000467300415
2001-05-08,1,50,Vermont,50100227,1002,1.3739999532699585
2001-06-05,1,50,Vermont,50100228,1002,1.350000023841858
2002-02-07,1,50,Vermont,50100231,1002,1.468999981880188
2002-02-19,1,50,Vermont,50100232,1002,1.434999942779541
2002-02-19,1,50,Vermont,50100232,1002,1.4290000200271606
2001-05-08,1,50,Vermont,50100227,1002,1.4329999685287476
2001-06-05,1,50,Vermont,50100228,1002,1.3200000524520874
2002-02-07,1,50,Vermont,50100231,1002,1.524999976158142
2002-05-09,1,50,Vermont,50100233,1002,1.496000051498413
1999-09-28,1,50,Vermont,50100221,1002,1.2699999809265137
2002-02-07,1,50,Vermont,50100231,1002,1.531000018119812
1999-09-28,1,50,Vermont,50100221,1002,1.309000015258789
2001-11-14,1,50,Vermont,50100230,1002,1.434000015258789
1998-06-18,1,50,Vermont,50100219,1002,1.2960000038146973
1998-06-18,1,50,Vermont,50100219,1002,1.350000023841858
2003-01-03,1,50,Vermont,50100236,1002,1.4249999523162842
2001-05-08,1,50,Vermont,50100227,1002,1.3890000581741333
1999-09-28,1,50,Vermont,50100221,1002,1.3370000123977661
2001-05-08,1,50,Vermont,50100227,1002,1.4819999933242798
2003-01-03,1,50,Vermont,50100236,1002,1.4470000267028809
2003-01-03,1,50,Vermont,50100236,1002,1.496000051498413
2003-05-08,1,50,Vermont,50100237,1002,1.4240000247955322
1999-09-28,1,50,Vermont,50100221,1002,1.2990000247955322
2000-09-28,1,50,Vermont,50100224,1002,1.3589999675750732
2001-06-05,1,50,Vermont,50100228,1002,1.3380000591278076
2002-08-08,1,50,Vermont,50100234,1002,1.5119999647140503
2002-08-08,1,50,Vermont,50100234,1002,1.5880000591278076
2002-08-08,1,50,Vermont,50100234,1002,1.4889999628067017
2002-08-08,1,50,Vermont,50100234,1002,1.472000002861023
2000-09-28,1,50,Vermont,50100224,1002,1.3240000009536743
1993-05-05,1,53,Washington,53150106,1501,1.2319999933242798
1995-06-25,1,53,Washington,53150108,1501,1.2589999437332153
1992-05-20,1,53,Washington,53150105,1501,1.1349999904632568
1992-05-20,1,53,Washington,53150105,1501,1.1649999618530273
1994-08-15,1,53,Washington,53150107,1501,1.156000018119812
1996-09-03,1,53,Washington,53150109,1501,1.343999981880188
1990-12-02,1,53,Washington,53150103,1501,0.9819999933242798
1991-08-01,1,53,Washington,53150104,1501,1.093000054359436
1993-05-05,1,53,Washington,53150106,1501,1.2680000066757202
1995-06-25,1,53,Washington,53150108,1501,1.284000039100647
1990-07-30,1,53,Washington,53150102,1501,1.0140000581741333
1991-08-01,1,53,Washington,53150104,1501,1.0789999961853027
1990-12-02,1,53,Washington,53150103,1501,0.9890000224113464
1993-05-05,1,53,Washington,53150106,1501,1.2630000114440918
1991-08-01,1,53,Washington,53150104,1501,1.0750000476837158
1996-09-03,1,53,Washington,53150109,1501,1.3229999542236328
1990-12-02,1,53,Washington,53150103,1501,0.9890000224113464
1995-06-25,1,53,Washington,53150108,1501,1.2580000162124634
1991-08-01,1,53,Washington,53150104,1501,1.0520000457763672
1992-05-20,1,53,Washington,53150105,1501,1.1469999551773071
1995-06-25,1,53,Washington,53150108,1501,1.2799999713897705
1993-05-05,1,53,Washington,53150106,1501,1.2790000438690186
1996-09-03,1,53,Washington,53150109,1501,1.319000005722046
1994-08-15,1,53,Washington,53150107,1501,1.1610000133514404
1995-06-25,1,53,Washington,53150108,1501,1.2649999856948853
1996-09-03,1,53,Washington,53150109,1501,1.3389999866485596
1990-12-02,1,53,Washington,53150103,1501,1.0
1992-05-20,1,53,Washington,53150105,1501,1.128999948501587
1994-08-15,1,53,Washington,53150107,1501,1.1399999856948853
1991-08-01,1,53,Washington,53150104,1501,1.100000023841858
1994-08-15,1,53,Washington,53150107,1501,1.121000051498413
1990-12-02,1,53,Washington,53150103,1501,0.9860000014305115
1994-08-15,1,53,Washington,53150107,1501,1.1239999532699585
1993-05-05,1,53,Washington,53150106,1501,1.284000039100647
1992-05-20,1,53,Washington,53150105,1501,1.149999976158142
1996-09-03,1,53,Washington,53150109,1501,1.3300000429153442
1989-10-31,1,53,Washington,53150101,1501,0.8820000290870667
1990-07-30,1,53,Washington,53150102,1501,1.0119999647140503
1990-07-30,1,53,Washington,53150102,1501,1.0230000019073486
1997-10-06,1,53,Washington,53150110,1501,1.4730000495910645
1997-10-06,1,53,Washington,53150110,1501,1.4630000591278076
1998-05-14,1,53,Washington,53150111,1501,1.4759999513626099
1998-05-14,1,53,Washington,53150111,1501,1.4869999885559082
1989-10-31,1,53,Washington,53150101,1501,0.878000020980835
1989-10-31,1,53,Washington,53150101,1501,0.8930000066757202
1989-10-31,1,53,Washington,53150101,1501,0.8840000033378601
1997-10-06,1,53,Washington,53150110,1501,1.4830000400543213
1989-10-31,1,53,Washington,53150101,1501,0.9039999842643738
1997-10-06,1,53,Washington,53150110,1501,1.465000033378601
1998-05-14,1,53,Washington,53150111,1501,1.496999979019165
1998-05-14,1,53,Washington,53150111,1501,1.5019999742507935
1997-10-06,1,53,Washington,53150110,1501,1.4609999656677246
1998-05-14,1,53,Washington,53150111,1501,1.4800000190734863
2000-04-06,1,53,Washington,53150113,1501,1.6720000505447388
1999-05-12,1,53,Washington,53150112,1501,1.562000036239624
1990-07-30,1,53,Washington,53150102,1501,1.0369999408721924
1990-07-30,1,53,Washington,53150102,1501,0.9879999756813049
2000-04-06,1,53,Washington,53150113,1501,1.7029999494552612
2000-04-06,1,53,Washington,53150113,1501,1.680999994277954
2000-04-06,1,53,Washington,53150113,1501,1.7070000171661377
2000-04-06,1,53,Washington,53150113,1501,1.6970000267028809
1999-05-12,1,53,Washington,53150112,1501,1.562000036239624
1999-05-12,1,53,Washington,53150112,1501,1.5499999523162842
1999-05-12,1,53,Washington,53150112,1501,1.562999963760376
1999-05-12,1,53,Washington,53150112,1501,1.5579999685287476
1993-10-06,1,56,Wyoming,56201805,2018,1.0449999570846558
1990-10-24,1,56,Wyoming,56201802,2018,0.9100000262260437
1992-10-31,1,56,Wyoming,56201804,2018,1.0609999895095825
1992-10-31,1,56,Wyoming,56201804,2018,1.0329999923706055
1993-10-06,1,56,Wyoming,56201805,2018,1.0529999732971191
1991-11-03,1,56,Wyoming,56201803,2018,0.9990000128746033
1991-11-03,1,56,Wyoming,56201803,2018,0.9990000128746033
1992-10-31,1,56,Wyoming,56201804,2018,1.0570000410079956
1992-10-31,1,56,Wyoming,56201804,2018,1.0520000457763672
1991-11-03,1,56,Wyoming,56201803,2018,1.0119999647140503
1990-10-24,1,56,Wyoming,56201802,2018,0.8899999856948853
1990-10-24,1,56,Wyoming,56201802,2018,0.906000018119812
1993-10-06,1,56,Wyoming,56201805,2018,1.0499999523162842
1991-11-03,1,56,Wyoming,56201803,2018,1.0099999904632568
1990-10-24,1,56,Wyoming,56201802,2018,0.9139999747276306
1992-10-31,1,56,Wyoming,56201804,2018,1.0440000295639038
1990-10-24,1,56,Wyoming,56201802,2018,0.9120000004768372
1993-10-06,1,56,Wyoming,56201805,2018,1.0520000457763672
1993-10-06,1,56,Wyoming,56201805,2018,1.0490000247955322
1991-11-03,1,56,Wyoming,56201803,2018,1.0069999694824219
1989-09-21,1,56,Wyoming,56201801,2018,0.8889999985694885
1989-09-21,1,56,Wyoming,56201801,2018,0.8690000176429749
1989-09-21,1,56,Wyoming,56201801,2018,0.9309999942779541
1989-09-21,1,56,Wyoming,56201801,2018,0.9559999704360962
1989-09-21,1,56,Wyoming,56201801,2018,0.8960000276565552
1999-07-24,1,85,Newfoundland,85180111,1801,3.1530001163482666
1999-07-22,1,85,Newfoundland,85180809,1808,0.824999988079071
1999-07-24,1,85,Newfoundland,85180111,1801,3.0309998989105225
1994-08-16,1,85,Newfoundland,85180806,1808,0.9150000214576721
1994-08-16,1,85,Newfoundland,85180806,1808,0.921999990940094
1992-09-14,1,85,Newfoundland,85180804,1808,0.8970000147819519
1991-08-26,1,85,Newfoundland,85180803,1808,0.9399999976158142
1995-08-08,1,85,Newfoundland,85180807,1808,0.8659999966621399
1989-10-06,1,85,Newfoundland,85180801,1808,0.8610000014305115
1995-08-08,1,85,Newfoundland,85180807,1808,0.8690000176429749
1993-08-26,1,85,Newfoundland,85180805,1808,0.8420000076293945
1991-08-26,1,85,Newfoundland,85180803,1808,0.953000009059906
1999-07-24,1,85,Newfoundland,85180111,1801,3.1010000705718994
1999-07-24,1,85,Newfoundland,85180111,1801,3.13700008392334
1990-07-28,1,85,Newfoundland,85180802,1808,0.9559999704360962
1990-07-28,1,85,Newfoundland,85180802,1808,0.9200000166893005
1999-07-24,1,85,Newfoundland,85180111,1801,3.138000011444092
1990-07-28,1,85,Newfoundland,85180802,1808,0.9620000123977661
1990-07-28,1,85,Newfoundland,85180802,1808,0.9509999752044678
1990-07-28,1,85,Newfoundland,85180802,1808,0.9789999723434448
1993-08-27,1,85,Newfoundland,85180106,1801,2.4769999980926514
1999-07-22,1,85,Newfoundland,85180809,1808,0.8360000252723694
1995-08-09,1,85,Newfoundland,85180108,1801,2.6559998989105225
1993-08-27,1,85,Newfoundland,85180106,1801,2.4560000896453857
1993-08-27,1,85,Newfoundland,85180106,1801,2.431999921798706
1991-08-25,1,85,Newfoundland,85180103,1801,2.1740000247955322
1990-07-30,1,85,Newfoundland,85180102,1801,2.005000114440918
1994-08-13,1,85,Newfoundland,85180107,1801,2.515000104904175
1994-08-16,1,85,Newfoundland,85180806,1808,0.8980000019073486
1992-09-14,1,85,Newfoundland,85180804,1808,0.878000020980835
1991-08-26,1,85,Newfoundland,85180803,1808,0.9380000233650208
1994-08-16,1,85,Newfoundland,85180806,1808,0.8980000019073486
1999-07-22,1,85,Newfoundland,85180809,1808,0.828000009059906
1989-10-05,1,85,Newfoundland,85180101,1801,1.7899999618530273
1992-09-16,1,85,Newfoundland,85180105,1801,2.131999969482422
1995-08-09,1,85,Newfoundland,85180108,1801,2.634999990463257
1991-08-25,1,85,Newfoundland,85180103,1801,2.121999979019165
1992-09-16,1,85,Newfoundland,85180105,1801,2.134000062942505
1993-08-27,1,85,Newfoundland,85180106,1801,2.4690001010894775
1989-10-05,1,85,Newfoundland,85180101,1801,1.746000051498413
1994-08-13,1,85,Newfoundland,85180107,1801,2.5360000133514404
1994-08-13,1,85,Newfoundland,85180107,1801,2.493000030517578
1990-07-30,1,85,Newfoundland,85180102,1801,2.000999927520752
1995-08-09,1,85,Newfoundland,85180108,1801,2.621999979019165
